mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.6770866870880128,0.11347172079177487,0.07646756172180176,0.005082621462542945,,sqrt,1,400,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.8902760749520526,0.9060389152200872,0.8698157399221864,0.8568235099541788,0.8218986712302714,0.8689705822557553,0.02895519225409661,1
1.1316925048828126,0.12557825841411765,0.058395004272460936,0.007993356322055986,,sqrt,1,200,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.8867303911902835,0.9085371974103065,0.8691288218579635,0.8501898493143545,0.8175537030257877,0.8664279925597391,0.03112889485897265,2
1.7095285415649415,0.31098737821512945,0.07073349952697754,0.0026894078791804828,12,sqrt,1,400,"{'model__max_depth': 12, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.8629938459726062,0.8807358934859558,0.8446762316133105,0.8280579552013033,0.7958544564995902,0.8424636765545532,0.02922700821810463,3
0.9345260620117187,0.19129431979601455,0.05419812202453613,0.009526852383732184,12,sqrt,1,200,"{'model__max_depth': 12, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.8548122686326297,0.8763307424024066,0.8380648596783704,0.8237601788044803,0.7958497336894509,0.8377635566414675,0.027316809209330613,4
1.44392728805542,0.022442322095970326,0.07052779197692871,0.0023841597746383273,,sqrt,3,400,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__n_estimators': 400}",0.8093929689708738,0.8303992514231201,0.7910110832269688,0.776568345841092,0.7476458585774569,0.7910035016079023,0.02820800099987796,5
1.2479959011077881,0.6384511350685411,0.05309572219848633,0.007615735973076603,,sqrt,3,200,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__n_estimators': 200}",0.8041899238449004,0.8254528845405571,0.7876726164375113,0.7737423645301499,0.7400806348232123,0.7862276848352663,0.02880548419114214,6
1.6814791679382324,0.32367740463937483,0.0728616714477539,0.009965072914927398,12,sqrt,3,400,"{'model__max_depth': 12, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__n_estimators': 400}",0.799299263560052,0.8205800768422318,0.7798691807251101,0.7715485545260404,0.7356387673873157,0.7813871686081499,0.028456795427255266,7
0.7729478359222413,0.08862998577271151,0.0419680118560791,0.005273435982720087,12,sqrt,3,200,"{'model__max_depth': 12, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__n_estimators': 200}",0.800000972106326,0.813705163765437,0.7790340730363667,0.767732223445145,0.7370004732563196,0.7794945811219189,0.02659018753269998,8
